ticket_id,account_id,created_date,pred_category,pred_severity,sentiment,theme
TK111086,ACC103651,2026-06-02,Settlement,Critical,-0.0217,"moderate impact, moderate, like fixed"
TK105430,ACC101766,2026-06-24,Reconciliation,Medium,0.296,"moderate impact, moderate, like fixed"
TK114715,ACC104857,2026-05-12,Settlement,High,-0.4912,"moderate impact, moderate, like fixed"
TK103006,ACC100983,2026-04-28,Performance,Critical,-0.7717,"schedule, report times, generation"
TK112658,ACC104160,2026-06-04,Reconciliation,Low,0.696,"don match, match, don"
TK102781,ACC100905,2026-04-20,API/Integration,High,-0.25,"webhook events, keys, rotated"
TK109666,ACC103185,2026-05-03,Reconciliation,High,0.3182,"morning, recon job, flagged"
TK109844,ACC103244,2026-07-02,Reporting,Medium,0.0772,"missing, missing columns, columns"
TK114880,ACC104912,2026-05-07,Onboarding,Low,0.128,"don match, match, don"
TK110330,ACC103403,2026-06-24,Settlement,Critical,-0.7269,"failed, settle, pending"
TK106925,ACC102253,2026-06-03,Data Accuracy,Medium,-0.0762,"morning, recon job, flagged"
TK108940,ACC102951,2026-05-06,Onboarding,High,0.4497,"schedule, report times, generation"
TK102829,ACC100924,2026-06-14,Billing,High,-0.2023,"schedule, report times, generation"
TK107017,ACC102284,2026-04-18,API/Integration,Critical,-0.6124,"webhook events, keys, rotated"
TK107897,ACC102605,2026-07-05,Reporting,Low,0.6908,"schedule, report times, generation"
TK113085,ACC104315,2026-04-25,Billing,Low,0.8126,"morning, recon job, flagged"
TK114322,ACC104720,2026-05-22,Reconciliation,Medium,0.7096,"morning, recon job, flagged"
TK104219,ACC101391,2026-05-13,Settlement,High,0.128,"window yesterday, cutoff, window"
TK107275,ACC102379,2026-06-15,Billing,High,0.7096,"morning, recon job, flagged"
TK112985,ACC104276,2026-07-15,Performance,Critical,-0.5859,"corporate action, corporate, wrong corporate"
TK110669,ACC103511,2026-04-24,UI/Usability,Low,-0.1027,"schedule, report times, generation"
TK105549,ACC101803,2026-06-27,Reporting,Medium,0.503,"exported, exported report, figures"
TK103413,ACC101117,2026-05-15,Reconciliation,High,0.25,"morning, recon job, flagged"
TK110431,ACC103437,2026-06-13,Reconciliation,Critical,0.2263,"don match, match, don"
TK100906,ACC100282,2026-05-14,Reconciliation,Low,0.6124,"morning, recon job, flagged"
TK107273,ACC102378,2026-05-16,API/Integration,Critical,0.0,"schedule, report times, generation"
TK103693,ACC101210,2026-04-19,Reporting,High,-0.296,"missing, missing columns, columns"
TK114074,ACC104629,2026-04-28,Onboarding,Low,0.5859,"schedule, report times, generation"
TK103118,ACC101022,2026-06-23,Access/Permissions,Critical,-0.1556,"morning, recon job, flagged"
TK112637,ACC104151,2026-05-03,Onboarding,Critical,0.5267,"don match, match, don"
TK110680,ACC103516,2026-06-08,Reconciliation,Critical,0.0,"morning, recon job, flagged"
TK106210,ACC102016,2026-04-29,Reconciliation,Critical,0.1027,"morning, recon job, flagged"
TK107336,ACC102403,2026-05-25,Settlement,High,-0.5719,"failed, settle, pending"
TK113628,ACC104490,2026-04-20,Reconciliation,Medium,0.4019,"morning, recon job, flagged"
TK110740,ACC103535,2026-05-16,Onboarding,Low,0.649,"schedule, report times, generation"
TK111941,ACC103926,2026-07-14,API/Integration,High,0.1779,"webhook events, keys, rotated"
TK111415,ACC103753,2026-04-23,API/Integration,Medium,-0.2491,"schedule, report times, generation"
TK100295,ACC100093,2026-06-13,Performance,Low,0.4588,"schedule, report times, generation"
TK106389,ACC102075,2026-05-05,Reporting,Medium,0.3927,"exported, exported report, figures"
TK101785,ACC100577,2026-07-07,UI/Usability,Medium,0.0276,"moderate impact, moderate, like fixed"
TK104382,ACC101440,2026-05-09,Settlement,Critical,-0.4404,"failed, settle, pending"
TK112284,ACC104041,2026-05-02,Settlement,Medium,0.2996,"moderate impact, moderate, like fixed"
TK106749,ACC102196,2026-06-01,UI/Usability,Medium,-0.0762,"morning, recon job, flagged"
TK101284,ACC100414,2026-05-11,Performance,Critical,-0.3182,"seconds load, takes 30, load market"
TK114084,ACC104634,2026-07-09,Performance,Critical,0.128,"seconds load, takes 30, load market"
TK108139,ACC102701,2026-04-26,Reporting,Medium,0.6315,"missing, missing columns, columns"
TK112807,ACC104212,2026-04-29,API/Integration,High,0.0772,"webhook events, keys, rotated"
TK104454,ACC101466,2026-06-13,Reporting,Medium,0.3612,"moderate impact, moderate, like fixed"
TK114670,ACC104844,2026-07-07,UI/Usability,High,0.25,"schedule, report times, generation"
TK105224,ACC101707,2026-07-05,Reporting,Low,0.2023,"missing, missing columns, columns"
TK100549,ACC100173,2026-06-16,Reporting,Medium,0.3612,"exported, exported report, figures"
TK108764,ACC102900,2026-07-15,UI/Usability,Medium,0.0276,"moderate impact, moderate, like fixed"
TK105456,ACC101775,2026-06-18,Settlement,Critical,-0.765,"failed, settle, pending"
TK103574,ACC101169,2026-06-14,Onboarding,Low,-0.4588,"schedule, report times, generation"
TK106428,ACC102088,2026-07-08,Performance,Low,0.6908,"schedule, report times, generation"
TK104352,ACC101431,2026-06-01,Onboarding,Low,0.1531,"schedule, report times, generation"
TK114190,ACC104676,2026-05-16,Onboarding,Medium,0.1531,"moderate impact, moderate, like fixed"
TK102648,ACC100857,2026-04-21,API/Integration,Low,-0.6597,"webhook events, keys, rotated"
TK102586,ACC100835,2026-05-10,Reporting,Low,0.2023,"missing, missing columns, columns"
TK106611,ACC102146,2026-06-15,Access/Permissions,Critical,0.1999,"morning, recon job, flagged"
TK103160,ACC101035,2026-06-07,Reconciliation,Medium,0.4019,"morning, recon job, flagged"
TK113468,ACC104440,2026-05-23,Reporting,High,0.5574,"schedule, report times, generation"
TK103182,ACC101042,2026-04-28,Access/Permissions,Critical,0.0772,"morning, recon job, flagged"
TK103480,ACC101138,2026-06-05,Performance,Critical,0.4588,"schedule, report times, generation"
TK102377,ACC100770,2026-05-07,Onboarding,Low,0.1531,"schedule, report times, generation"
TK109143,ACC103009,2026-04-26,Access/Permissions,Critical,-0.296,"morning, recon job, flagged"
TK107078,ACC102304,2026-04-28,Performance,High,0.4019,"schedule, report times, generation"
TK106908,ACC102248,2026-06-10,Data Accuracy,High,0.2263,"corporate action, corporate, wrong corporate"
TK108295,ACC102742,2026-06-11,Reconciliation,High,0.6124,"morning, recon job, flagged"
TK114907,ACC104920,2026-05-01,Settlement,Critical,-0.4738,"moderate impact, moderate, like fixed"
TK110121,ACC103328,2026-06-21,Reconciliation,High,0.6124,"don match, match, don"
TK107691,ACC102533,2026-04-18,Onboarding,Medium,0.6369,"don match, match, don"
TK105809,ACC101876,2026-06-24,Onboarding,Low,0.1531,"schedule, report times, generation"
TK112239,ACC104026,2026-04-18,Settlement,Medium,-0.4657,"moderate impact, moderate, like fixed"
TK113743,ACC104526,2026-05-20,Reporting,High,0.3182,"schedule, report times, generation"
TK111237,ACC103703,2026-06-26,Data Accuracy,High,-0.2023,"corporate action, corporate, wrong corporate"
TK108574,ACC102827,2026-06-10,Reconciliation,Medium,-0.0387,"morning, recon job, flagged"
TK105550,ACC101804,2026-05-01,Onboarding,Low,0.2732,"schedule, report times, generation"
TK108658,ACC102855,2026-05-26,Reporting,Medium,0.5859,"moderate impact, moderate, like fixed"
TK107110,ACC102315,2026-06-22,Settlement,Critical,-0.4588,"window yesterday, cutoff, window"
TK110804,ACC103556,2026-06-26,API/Integration,Medium,0.6192,"schedule, report times, generation"
TK110334,ACC103405,2026-04-17,API/Integration,Critical,-0.5267,"overnight batch, batch, overnight"
TK112876,ACC104236,2026-07-02,Data Accuracy,Critical,0.128,"don match, match, don"
TK109824,ACC103235,2026-06-06,Data Accuracy,High,0.5719,"don match, match, don"
TK101613,ACC100520,2026-06-23,Performance,Critical,-0.3182,"seconds load, takes 30, load market"
TK107205,ACC102350,2026-05-17,Data Accuracy,Medium,0.0,"don match, match, don"
TK108260,ACC102733,2026-06-14,Performance,High,0.25,"seconds load, takes 30, load market"
TK109455,ACC103120,2026-05-13,Onboarding,Low,-0.4939,"don match, match, don"
TK108664,ACC102859,2026-05-12,UI/Usability,Low,-0.6249,"schedule, report times, generation"
TK102015,ACC100650,2026-05-12,Access/Permissions,Critical,0.5574,"morning, recon job, flagged"
TK111366,ACC103737,2026-04-27,API/Integration,High,0.1531,"schedule, report times, generation"
TK112407,ACC104074,2026-05-07,Onboarding,High,0.3612,"schedule, report times, generation"
TK105446,ACC101771,2026-05-28,API/Integration,Medium,-0.2023,"webhook events, keys, rotated"
TK113566,ACC104471,2026-05-07,Reconciliation,Medium,0.6812,"morning, recon job, flagged"
TK102981,ACC100975,2026-06-08,Data Accuracy,High,0.3182,"don match, match, don"
TK112604,ACC104142,2026-06-02,Reporting,High,0.0258,"missing, missing columns, columns"
TK114597,ACC104815,2026-07-07,Reporting,Critical,-0.5423,"missing, missing columns, columns"
TK113239,ACC104363,2026-05-07,Settlement,High,-0.6486,"failed, settle, pending"
TK100243,ACC100074,2026-04-22,Settlement,Critical,-0.1779,"corporate action, corporate, wrong corporate"
TK107635,ACC102518,2026-05-31,UI/Usability,Low,-0.4215,"schedule, report times, generation"
TK100106,ACC100030,2026-06-18,Performance,High,-0.7096,"schedule, report times, generation"
TK109159,ACC103014,2026-05-04,Reporting,Medium,0.5859,"moderate impact, moderate, like fixed"
TK105344,ACC101743,2026-07-13,Performance,Medium,0.5499,"schedule, report times, generation"
TK113402,ACC104419,2026-04-30,Data Accuracy,Critical,-0.3182,"don match, match, don"
TK113905,ACC104580,2026-05-08,Data Accuracy,High,0.3182,"don match, match, don"
TK113447,ACC104433,2026-04-22,Reporting,High,-0.1531,"missing, missing columns, columns"
TK109003,ACC102968,2026-04-30,Reconciliation,Critical,0.6597,"don match, match, don"
TK112823,ACC104219,2026-06-05,Settlement,Critical,-0.7772,"moderate impact, moderate, like fixed"
TK112655,ACC104159,2026-04-22,Onboarding,Low,0.25,"don match, match, don"
TK104605,ACC101508,2026-04-26,Access/Permissions,Critical,-0.5994,"morning, recon job, flagged"
TK114990,ACC104947,2026-07-13,Reporting,Low,0.4588,"schedule, report times, generation"
TK106118,ACC101979,2026-05-04,API/Integration,High,-0.2846,"webhook events, keys, rotated"
TK105399,ACC101758,2026-05-18,Performance,Critical,-0.2023,"schedule, report times, generation"
TK103960,ACC101301,2026-05-02,Reconciliation,Critical,-0.2023,"morning, recon job, flagged"
TK103873,ACC101269,2026-06-01,Performance,High,0.5859,"seconds load, takes 30, load market"
TK108013,ACC102647,2026-06-01,API/Integration,High,-0.2023,"overnight batch, batch, overnight"
TK113105,ACC104321,2026-04-19,Settlement,High,-0.5574,"failed, settle, pending"
TK105662,ACC101835,2026-05-03,API/Integration,Medium,-0.3498,"webhook events, keys, rotated"
TK106355,ACC102062,2026-04-20,Access/Permissions,Critical,0.6597,"morning, recon job, flagged"
TK114839,ACC104897,2026-05-08,Data Accuracy,Critical,0.4404,"don match, match, don"
TK104793,ACC101573,2026-06-01,Reconciliation,High,-0.1779,"don match, match, don"
TK106188,ACC102008,2026-07-09,Billing,High,-0.1027,"schedule, report times, generation"
TK111403,ACC103748,2026-04-17,API/Integration,Medium,0.6065,"overnight batch, batch, overnight"
TK111112,ACC103660,2026-07-01,Billing,Low,-0.2732,"morning, recon job, flagged"
TK112520,ACC104112,2026-05-01,UI/Usability,Low,-0.6249,"schedule, report times, generation"
TK100029,ACC100011,2026-07-02,Settlement,Medium,-0.2254,"window yesterday, cutoff, window"
TK102801,ACC100913,2026-06-27,Reconciliation,Critical,0.3182,"corporate action, corporate, wrong corporate"
TK112900,ACC104243,2026-04-24,Reconciliation,Medium,-0.1144,"morning, recon job, flagged"
TK110918,ACC103597,2026-05-01,Onboarding,Low,-0.4939,"don match, match, don"
TK102922,ACC100961,2026-06-09,Billing,High,0.6858,"schedule, report times, generation"
TK104664,ACC101530,2026-05-03,Settlement,Critical,-0.5423,"window yesterday, cutoff, window"
TK115039,ACC104964,2026-04-24,Settlement,Critical,-0.765,"failed, settle, pending"
TK108198,ACC102713,2026-07-13,Reconciliation,High,0.4588,"don match, match, don"
TK106613,ACC102146,2026-06-30,Reporting,Medium,0.3612,"moderate impact, moderate, like fixed"
TK101245,ACC100401,2026-06-05,UI/Usability,High,-0.024,"schedule, report times, generation"
TK114893,ACC104915,2026-06-17,Performance,Low,-0.5267,"schedule, report times, generation"
TK104053,ACC101326,2026-07-06,Data Accuracy,High,0.1531,"don match, match, don"
TK114611,ACC104820,2026-04-19,Reconciliation,High,0.3182,"morning, recon job, flagged"
TK104412,ACC101450,2026-05-26,Performance,Critical,0.0,"schedule, report times, generation"
TK100108,ACC100031,2026-05-19,Reconciliation,Medium,0.3612,"moderate impact, moderate, like fixed"
TK112349,ACC104059,2026-07-13,Performance,Medium,-0.5267,"moderate impact, moderate, like fixed"
TK109140,ACC103009,2026-05-17,API/Integration,Medium,-0.0772,"webhook events, keys, rotated"
TK107711,ACC102538,2026-05-06,Reporting,Low,-0.1779,"missing, missing columns, columns"
TK111358,ACC103736,2026-04-22,Onboarding,Low,0.5499,"schedule, report times, generation"
TK113127,ACC104328,2026-05-26,Reconciliation,High,0.5499,"don match, match, don"
TK111527,ACC103794,2026-06-13,Settlement,Critical,0.0258,"window yesterday, cutoff, window"
TK111267,ACC103714,2026-04-26,Performance,Critical,-0.1779,"schedule, report times, generation"
TK104394,ACC101445,2026-05-22,Onboarding,Medium,-0.0762,"schedule, report times, generation"
TK108874,ACC102928,2026-04-29,Billing,High,0.5859,"moderate impact, moderate, like fixed"
TK112833,ACC104222,2026-05-30,Reconciliation,Medium,0.296,"moderate impact, moderate, like fixed"
TK106127,ACC101984,2026-06-14,Access/Permissions,High,-0.4234,"morning, recon job, flagged"
TK110175,ACC103343,2026-05-17,Settlement,Medium,0.4497,"window yesterday, cutoff, window"
TK104348,ACC101430,2026-06-01,Settlement,High,-0.4912,"moderate impact, moderate, like fixed"
TK108214,ACC102717,2026-06-06,Reconciliation,High,0.4019,"don match, match, don"
TK109068,ACC102992,2026-06-14,Data Accuracy,Critical,-0.1779,"morning, recon job, flagged"
TK107624,ACC102513,2026-07-02,Reporting,High,0.0,"schedule, report times, generation"
TK112344,ACC104058,2026-05-24,Reporting,High,0.4019,"exported, exported report, figures"
TK115004,ACC104952,2026-06-08,Access/Permissions,Low,-0.1556,"morning, recon job, flagged"
TK111676,ACC103840,2026-05-23,Billing,Low,-0.296,"morning, recon job, flagged"
TK105729,ACC101855,2026-06-25,Performance,Critical,-0.802,"schedule, report times, generation"
TK111876,ACC103902,2026-05-18,Reporting,Medium,0.503,"schedule, report times, generation"
TK100973,ACC100309,2026-06-06,Settlement,Medium,0.2042,"moderate impact, moderate, like fixed"
TK111658,ACC103834,2026-06-13,Reconciliation,Medium,-0.0387,"morning, recon job, flagged"
TK104299,ACC101415,2026-06-23,Reconciliation,Medium,0.3612,"moderate impact, moderate, like fixed"
TK112939,ACC104262,2026-06-05,Reporting,Medium,0.0,"schedule, report times, generation"
TK103653,ACC101195,2026-04-18,Onboarding,Low,-0.2013,"don match, match, don"
TK105844,ACC101888,2026-06-10,Access/Permissions,High,0.0,"morning, recon job, flagged"
TK112264,ACC104034,2026-05-23,API/Integration,Critical,-0.4767,"schedule, report times, generation"
TK108513,ACC102811,2026-05-09,API/Integration,High,0.6542,"schedule, report times, generation"
TK103088,ACC101011,2026-05-19,Reporting,High,0.7184,"schedule, report times, generation"
TK111006,ACC103625,2026-06-30,Reconciliation,High,0.3182,"don match, match, don"
TK112548,ACC104124,2026-06-29,UI/Usability,Low,-0.1027,"schedule, report times, generation"
TK105632,ACC101828,2026-04-23,UI/Usability,Low,-0.296,"morning, recon job, flagged"
TK105927,ACC101916,2026-07-13,Reconciliation,Critical,-0.25,"morning, recon job, flagged"
TK106173,ACC102002,2026-06-25,Billing,High,0.8573,"morning, recon job, flagged"
TK100010,ACC100002,2026-06-21,Performance,Medium,-0.0762,"schedule, report times, generation"
TK102647,ACC100857,2026-05-05,Data Accuracy,Critical,0.3182,"corporate action, corporate, wrong corporate"
TK111910,ACC103915,2026-04-25,Reconciliation,High,0.25,"morning, recon job, flagged"
TK101426,ACC100460,2026-07-14,Data Accuracy,Critical,0.3182,"corporate action, corporate, wrong corporate"
TK112227,ACC104021,2026-05-22,API/Integration,Critical,-0.25,"overnight batch, batch, overnight"
TK103265,ACC101069,2026-07-13,UI/Usability,Low,0.0534,"schedule, report times, generation"
TK112049,ACC103966,2026-07-11,Data Accuracy,Critical,-0.3182,"morning, recon job, flagged"
TK112067,ACC103971,2026-07-08,Access/Permissions,Medium,-0.2723,"morning, recon job, flagged"
TK104814,ACC101579,2026-07-08,Data Accuracy,Critical,-0.3612,"corporate action, corporate, wrong corporate"
TK109226,ACC103036,2026-05-24,API/Integration,Critical,-0.4019,"webhook events, keys, rotated"
TK109758,ACC103216,2026-06-07,Performance,Medium,-0.0762,"schedule, report times, generation"
TK101215,ACC100392,2026-05-17,UI/Usability,Medium,-0.2482,"schedule, report times, generation"
TK114580,ACC104810,2026-04-22,API/Integration,High,0.1027,"overnight batch, batch, overnight"
TK115000,ACC104951,2026-06-23,Settlement,Critical,-0.5423,"window yesterday, cutoff, window"
TK106408,ACC102081,2026-05-12,Onboarding,High,-0.0772,"schedule, report times, generation"
TK113499,ACC104450,2026-05-22,Access/Permissions,High,0.1531,"morning, recon job, flagged"
TK109320,ACC103071,2026-06-17,Billing,Medium,0.6486,"morning, recon job, flagged"
